customer_id,class,gender,start_date,end_date,is_deleted,price,mean,max,min,routine_flg,membership_period
OA419926,C01,F,2022-06-02,2023-02-28,1,10500,3.77777777777778,7,1,1,8
OA599080,C01,F,2022-06-02,2022-11-30,1,10500,5.33333333333333,10,4,1,5
IK126851,C01,M,2022-06-02,2022-07-31,1,10500,4.5,7,2,0,1
TS342811,C03,M,2022-06-02,,0,6000,7.8,10,5,1,10
GD730210,C03,M,2022-06-02,2023-02-28,1,6000,3.88888888888889,8,1,1,8
AS822877,C02,F,2022-06-02,,0,7500,7.4,11,6,1,10
IK854778,C02,M,2022-06-02,2023-02-28,1,7500,3.22222222222222,8,1,1,8
PL311399,C01,M,2022-06-02,2023-03-31,1,10500,4.8,8,2,1,9
IK453226,C03,M,2022-06-02,,0,6000,7,8,5,1,10
IK548249,C03,M,2022-06-02,2023-03-31,1,6000,4.7,10,1,1,9
HI191890,C03,F,2022-06-02,2022-07-31,1,6000,6.5,10,3,0,1
HD678019,C01,M,2022-06-02,2023-01-31,1,10500,4.375,8,1,1,7
PL823122,C01,M,2022-06-03,,0,10500,8.3,12,6,1,10
HD555581,C02,F,2022-06-03,,0,7500,8.2,9,7,1,10
HI714742,C03,F,2022-06-03,2022-12-31,1,6000,4.85714285714286,7,1,0,6
HI271061,C01,M,2022-06-03,2023-03-31,1,10500,3.7,9,1,1,9
AS745792,C02,F,2022-06-03,2022-10-31,1,7500,4,7,2,0,4
PL526101,C03,M,2022-06-03,2022-10-31,1,6000,3,8,1,0,4
TS279306,C02,F,2022-06-03,2022-10-31,1,7500,5,9,4,1,4
PL323691,C03,M,2022-06-03,2022-10-31,1,6000,4,10,1,0,4
OA669176,C01,M,2022-06-03,2023-03-31,1,10500,4.8,10,1,1,9
HD781345,C01,F,2022-06-03,2022-11-30,1,10500,4.5,7,2,1,5
PL103598,C01,M,2022-06-03,2023-02-28,1,10500,3.33333333333333,7,1,1,8
HI433894,C03,M,2022-06-03,2022-10-31,1,6000,3,7,2,0,4
HI687125,C01,M,2022-06-03,2022-08-31,1,10500,5.33333333333333,10,1,0,2
GD807513,C02,F,2022-06-03,,0,7500,8.4,10,6,1,10
IK758927,C01,M,2022-06-03,,0,10500,7,9,5,1,10
GD069335,C01,M,2022-06-03,2022-07-31,1,10500,7,12,2,0,1
AS748245,C02,M,2022-06-03,2023-02-28,1,7500,4.44444444444444,8,2,1,8
OA131146,C01,F,2022-06-03,,0,10500,8.4,12,5,1,10
HI511961,C03,M,2022-06-03,2022-07-31,1,6000,6,9,3,0,1
TS124176,C02,F,2022-06-04,,0,7500,7.8,10,5,1,10
IK168411,C01,M,2022-06-04,2022-08-31,1,10500,4.66666666666667,9,1,0,2
IK186228,C01,M,2022-06-04,2022-11-30,1,10500,3.66666666666667,9,1,0,5
AS472959,C02,F,2022-06-04,2022-12-31,1,7500,4.85714285714286,10,1,1,6
HD724425,C01,M,2022-06-04,,0,10500,7.4,9,5,1,10
GD137323,C03,M,2022-06-04,2022-12-31,1,6000,5.57142857142857,9,3,1,6
TS921837,C01,M,2022-06-04,2023-03-31,1,10500,4,9,2,1,9
IK597919,C01,F,2022-06-04,2022-08-31,1,10500,4.66666666666667,8,2,1,2
HI099779,C01,M,2022-06-04,,0,10500,6.7,9,4,1,10
OA614379,C01,M,2022-06-04,2023-02-28,1,10500,4,9,1,1,8
OA140594,C03,M,2022-06-05,2022-12-31,1,6000,4.28571428571429,7,2,1,6
TS598570,C03,M,2022-06-05,2022-10-31,1,6000,4,8,2,1,4
AS163543,C02,M,2022-06-05,2022-10-31,1,7500,4.2,8,1,0,4
TS094366,C02,M,2022-06-05,2023-02-28,1,7500,3.77777777777778,8,1,1,8
GD372798,C01,F,2022-06-05,2023-03-31,1,10500,3.7,8,1,1,9
HI844972,C01,M,2022-06-05,2023-01-31,1,10500,3.5,8,1,1,7
HI154843,C03,M,2022-06-05,,0,6000,7.3,10,4,1,10
IK322778,C01,M,2022-06-05,,0,10500,8.1,10,5,1,10
IK662753,C02,F,2022-06-05,,0,7500,7.2,9,6,1,10
TS726881,C01,M,2022-06-06,2022-12-31,1,10500,4.85714285714286,7,2,0,6
IK060981,C02,M,2022-06-06,2022-09-30,1,7500,5.25,10,2,0,3
OA389068,C01,M,2022-06-06,,0,10500,8.5,12,6,1,10
TS752925,C02,F,2022-06-06,,0,7500,8.4,11,6,1,10
OA353264,C03,M,2022-06-06,2022-09-30,1,6000,5.25,8,3,0,3
HI620428,C01,M,2022-06-06,2023-03-31,1,10500,4.7,9,2,1,9
IK364005,C03,F,2022-06-06,,0,6000,8.5,12,5,1,10
GD192754,C01,M,2022-06-06,2023-02-28,1,10500,4.11111111111111,7,1,1,8
TS427553,C01,F,2022-06-06,2022-08-31,1,10500,4.66666666666667,9,1,0,2
HD841739,C03,M,2022-06-06,2023-02-28,1,6000,4.44444444444444,8,2,1,8
OA327340,C02,F,2022-06-06,,0,7500,7.7,10,5,1,10
HI513968,C03,M,2022-06-06,,0,6000,7.5,10,4,1,10
PL183628,C03,F,2022-06-06,2022-08-31,1,6000,4.66666666666667,7,2,0,2
OA441851,C02,M,2022-06-07,2022-07-31,1,7500,6.5,10,3,0,1
GD942165,C01,F,2022-06-07,2022-09-30,1,10500,3.75,6,2,0,3
OA332826,C01,M,2022-06-07,,0,10500,7.4,11,6,1,10
TS910887,C02,F,2022-06-07,,0,7500,7.3,10,5,1,10
OA357510,C01,F,2022-06-07,2022-10-31,1,10500,3.4,9,1,0,4
GD903750,C01,F,2022-06-07,2023-03-31,1,10500,4.2,10,1,1,9
TS447283,C01,M,2022-06-07,,0,10500,7.4,10,6,1,10
AS008805,C01,M,2022-06-07,2023-03-31,1,10500,4,8,1,1,9
AS212132,C01,F,2022-06-07,2023-02-28,1,10500,3.55555555555556,7,1,0,8
AS680056,C01,M,2022-06-08,2023-01-31,1,10500,4.75,7,3,1,7
TS166191,C01,M,2022-06-08,2023-02-28,1,10500,4.66666666666667,9,2,1,8
HI805260,C01,F,2022-06-08,2022-08-31,1,10500,6.33333333333333,9,5,0,2
TS094459,C01,M,2022-06-08,2023-01-31,1,10500,4.375,9,1,0,7
GD459084,C02,M,2022-06-08,,0,7500,7.8,10,5,1,10
HI560276,C02,F,2022-06-08,2023-02-28,1,7500,4.55555555555556,10,1,1,8
HD883595,C03,M,2022-06-08,2022-08-31,1,6000,5.33333333333333,9,3,1,2
GD991319,C02,M,2022-06-08,2023-03-31,1,7500,3.6,8,1,1,9
PL170709,C01,M,2022-06-08,2022-07-31,1,10500,7,9,5,1,1
HD762655,C01,M,2022-06-08,2023-01-31,1,10500,4.625,9,2,1,7
AS708113,C01,M,2022-06-08,2022-12-31,1,10500,4.42857142857143,8,1,1,6
PL826676,C01,M,2022-06-08,2022-09-30,1,10500,4.5,9,1,0,3
AS665097,C01,M,2022-06-08,2022-12-31,1,10500,4,9,1,0,6
GD893916,C01,F,2022-06-08,,0,10500,8.1,12,5,1,10
OA399367,C03,M,2022-06-08,2022-12-31,1,6000,5.14285714285714,8,3,1,6
OA869840,C01,M,2022-06-08,,0,10500,7.7,10,5,1,10
GD879310,C01,M,2022-06-08,2022-11-30,1,10500,4.33333333333333,10,1,0,5
AS820209,C01,M,2022-06-09,2022-09-30,1,10500,4.5,8,2,0,3
PL409655,C01,F,2022-06-09,2022-09-30,1,10500,4,7,2,0,3
HI415680,C02,F,2022-06-09,2023-03-31,1,7500,4.7,7,1,1,9
PL113946,C03,M,2022-06-09,2022-11-30,1,6000,5,9,1,0,5
GD092126,C01,F,2022-06-09,2022-08-31,1,10500,4.33333333333333,8,2,0,2
HI958817,C03,M,2022-06-09,2023-01-31,1,6000,3.375,7,1,1,7
AS854424,C01,F,2022-06-09,2023-03-31,1,10500,3.9,8,1,0,9
HD738121,C01,F,2022-06-09,,0,10500,7.4,11,5,1,10
PL031436,C01,M,2022-06-09,2023-03-31,1,10500,4.6,10,1,1,9
TS173314,C02,F,2022-06-10,,0,7500,7.7,10,5,1,10
AS217722,C01,M,2022-06-10,,0,10500,7.3,11,6,1,10
IK651569,C01,M,2022-06-10,2022-12-31,1,10500,4.71428571428571,9,2,1,6
OA311004,C02,F,2022-06-10,2022-10-31,1,7500,3.6,10,1,0,4
PL834061,C01,F,2022-06-10,,0,10500,6.7,10,5,1,10
GD659982,C02,F,2022-06-10,,0,7500,7.8,10,5,1,10
IK626501,C01,M,2022-06-10,,0,10500,7.9,10,5,1,10
PL541970,C03,M,2022-06-10,2022-11-30,1,6000,4.16666666666667,8,1,0,5
GD318523,C02,F,2022-06-10,2022-11-30,1,7500,5.33333333333333,10,2,0,5
IK638789,C03,M,2022-06-10,,0,6000,7.7,9,5,1,10
OA467724,C01,F,2022-06-10,2022-08-31,1,10500,4.33333333333333,8,2,0,2
AS859775,C01,M,2022-06-10,,0,10500,8.1,12,6,1,10
HI218595,C03,F,2022-06-10,,0,6000,8.7,11,5,1,10
HD375116,C02,F,2022-06-10,2022-07-31,1,7500,3.5,6,1,0,1
PL613759,C01,F,2022-06-11,2022-10-31,1,10500,4,7,2,0,4
OA215175,C01,F,2022-06-11,2022-12-31,1,10500,4.42857142857143,8,2,1,6
PL886444,C02,M,2022-06-11,2022-10-31,1,7500,3.8,8,1,0,4
IK331285,C01,M,2022-06-11,2022-09-30,1,10500,4.25,7,3,0,3
PL145577,C01,M,2022-06-11,2023-02-28,1,10500,4.11111111111111,8,1,1,8
PL649138,C01,M,2022-06-11,2022-12-31,1,10500,4.85714285714286,8,1,1,6
GD869667,C01,M,2022-06-11,,0,10500,8,12,5,1,10
OA451950,C03,F,2022-06-12,2023-01-31,1,6000,3.125,6,1,0,7
PL576454,C01,F,2022-06-12,2022-11-30,1,10500,5,8,2,1,5
PL249372,C03,M,2022-06-12,2022-11-30,1,6000,5,9,1,1,5
HD774056,C03,F,2022-06-12,2022-09-30,1,6000,5,9,2,0,3
HI138847,C02,F,2022-06-12,2022-09-30,1,7500,4.5,8,2,0,3
HD024506,C02,F,2022-06-12,2022-12-31,1,7500,5,11,2,1,6
GD121535,C03,M,2022-06-12,2022-12-31,1,6000,4.14285714285714,7,2,1,6
TS466629,C03,M,2022-06-12,,0,6000,8.5,11,5,1,10
HI205526,C01,M,2022-06-12,,0,10500,7.1,10,4,1,10
OA023562,C03,F,2022-06-12,,0,6000,7.9,10,6,1,10
AS654830,C03,M,2022-06-12,,0,6000,6.8,9,5,1,10
AS609865,C02,F,2022-06-12,,0,7500,8.1,11,6,1,10
TS056568,C02,F,2022-06-12,,0,7500,7.7,11,5,1,10
GD314208,C01,M,2022-06-12,2023-03-31,1,10500,4.2,8,1,1,9
IK761183,C02,F,2022-06-12,,0,7500,8.1,10,6,1,10
HD291079,C01,M,2022-06-13,2022-12-31,1,10500,4.42857142857143,7,2,1,6
GD763297,C01,M,2022-06-13,2023-01-31,1,10500,5,9,3,1,7
HD832421,C01,F,2022-06-13,2022-12-31,1,10500,5.42857142857143,9,2,1,6
TS949361,C03,M,2022-06-13,,0,6000,7.9,11,5,1,10
TS070436,C01,F,2022-06-13,,0,10500,8.2,11,5,1,10
IK317256,C01,F,2022-06-13,2022-12-31,1,10500,4.71428571428571,7,1,1,6
OA797088,C01,M,2022-06-13,2022-07-31,1,10500,7,9,5,0,1
TS420082,C02,F,2022-06-13,2022-08-31,1,7500,5,6,4,0,2
AS471761,C02,M,2022-06-13,,0,7500,6.5,8,2,1,10
OA207255,C03,F,2022-06-14,,0,6000,7,9,4,1,10
HI864084,C02,F,2022-06-14,2023-01-31,1,7500,4.5,8,3,1,7
PL806914,C03,M,2022-06-14,2023-03-31,1,6000,4.2,7,2,1,9
PL754630,C02,F,2022-06-14,,0,7500,8.6,11,6,1,10
IK777885,C01,M,2022-06-14,2022-08-31,1,10500,5.33333333333333,11,2,0,2
TS796460,C03,M,2022-06-14,2022-09-30,1,6000,5.75,9,4,1,3
OA795064,C02,F,2022-06-14,2022-10-31,1,7500,4.4,7,2,1,4
HI680854,C01,F,2022-06-14,2023-01-31,1,10500,3.875,7,1,0,7
HD058348,C01,M,2022-06-14,2022-11-30,1,10500,5.16666666666667,7,4,0,5
HI312309,C01,M,2022-06-15,,0,10500,7.8,10,5,1,10
GD324324,C02,M,2022-06-15,2023-02-28,1,7500,4.55555555555556,10,1,1,8
TS205006,C01,F,2022-06-15,2023-01-31,1,10500,4.5,10,1,1,7
OA788987,C03,M,2022-07-01,2022-09-30,1,6000,6,12,1,1,2
PL563502,C01,M,2022-07-01,,0,10500,7.77777777777778,9,6,1,9
HI778952,C03,M,2022-07-01,,0,6000,7.55555555555556,9,5,1,9
AS577195,C03,M,2022-07-01,2023-01-31,1,6000,4.85714285714286,8,2,1,6
OA328771,C03,F,2022-07-01,,0,6000,7.77777777777778,10,6,1,9
PL279584,C01,F,2022-07-01,,0,10500,7.66666666666667,10,4,1,9
TS208637,C01,F,2022-07-01,,0,10500,8,9,5,1,9
TS893503,C01,M,2022-07-01,2022-11-30,1,10500,3.8,7,1,0,4
GD398654,C02,F,2022-07-01,2023-02-28,1,7500,4.375,11,2,1,7
AS210576,C02,F,2022-07-01,2023-02-28,1,7500,4,6,2,0,7
PL978177,C02,F,2022-07-01,2022-11-30,1,7500,4.4,7,2,0,4
PL744883,C01,F,2022-07-02,2022-11-30,1,10500,4.8,9,2,0,4
OA823729,C02,F,2022-07-02,2023-01-31,1,7500,4.57142857142857,10,1,1,6
TS609198,C01,F,2022-07-02,2022-11-30,1,10500,4.6,7,3,1,4
IK152942,C01,F,2022-07-02,2022-11-30,1,10500,3.6,8,1,1,4
HD872512,C03,M,2022-07-03,,0,6000,6.88888888888889,9,5,1,9
IK629720,C01,F,2022-07-03,2023-01-31,1,10500,4.71428571428571,8,2,0,6
AS517285,C01,M,2022-07-03,,0,10500,8.55555555555556,10,6,1,9
AS854458,C01,M,2022-07-03,2023-03-31,1,10500,4.11111111111111,10,1,1,8
IK820199,C03,M,2022-07-03,2023-03-31,1,6000,5.22222222222222,9,3,1,8
AS863944,C02,F,2022-07-03,2022-12-31,1,7500,3.83333333333333,7,1,1,5
HD538485,C01,M,2022-07-03,2022-08-31,1,10500,5.5,9,2,0,1
GD629291,C01,M,2022-07-04,,0,10500,8.33333333333333,10,6,1,9
OA030221,C02,M,2022-07-04,2023-01-31,1,7500,5.28571428571429,7,2,1,6
AS115629,C01,F,2022-07-04,2023-03-31,1,10500,3.44444444444444,7,1,1,8
AS568468,C03,M,2022-07-04,2022-12-31,1,6000,4.5,8,1,1,5
GD375940,C02,F,2022-07-04,,0,7500,7.77777777777778,9,6,1,9
TS795349,C03,M,2022-07-05,,0,6000,7,10,1,1,9
HI904723,C02,F,2022-07-05,2022-10-31,1,7500,5.25,7,4,0,3
AS722513,C01,F,2022-07-05,2022-10-31,1,10500,5.25,9,2,1,3
PL417753,C03,F,2022-07-05,,0,6000,7.66666666666667,12,4,1,9
HI615448,C01,M,2022-07-05,,0,10500,6.77777777777778,9,4,1,9
TS369884,C03,M,2022-07-05,,0,6000,8.11111111111111,10,6,1,9
HI118782,C03,M,2022-07-05,,0,6000,7.44444444444444,10,4,1,9
HD451225,C03,F,2022-07-05,2022-10-31,1,6000,5,9,3,1,3
AS549090,C01,M,2022-07-05,2022-11-30,1,10500,4.2,7,3,1,4
PL737511,C03,M,2022-07-05,2023-01-31,1,6000,5.71428571428571,9,3,1,6
HI207778,C01,M,2022-07-05,,0,10500,8.11111111111111,10,7,1,9
OA672463,C02,F,2022-07-05,,0,7500,6.77777777777778,8,5,1,9
GD292406,C01,M,2022-07-06,2023-03-31,1,10500,5.11111111111111,9,1,1,8
TS978415,C02,F,2022-07-06,,0,7500,8.66666666666667,14,6,1,9
IK537890,C03,M,2022-07-06,,0,6000,8.33333333333333,10,6,1,9
OA239766,C01,F,2022-07-06,2023-02-28,1,10500,4.625,8,2,1,7
IK680230,C02,F,2022-07-06,2022-11-30,1,7500,4,6,2,0,4
AS914120,C03,M,2022-07-06,2023-02-28,1,6000,5.5,10,2,0,7
HI479910,C02,M,2022-07-06,2022-08-31,1,7500,8.5,12,5,1,1
PL964230,C03,M,2022-07-06,,0,6000,7.55555555555556,11,6,1,9
GD822507,C02,F,2022-07-07,2022-10-31,1,7500,5.5,8,3,0,3
HD164041,C03,M,2022-07-07,2023-03-31,1,6000,4.11111111111111,8,1,1,8
TS951395,C01,F,2022-07-07,2023-02-28,1,10500,4.125,8,1,1,7
AS972005,C01,F,2022-07-07,2023-02-28,1,10500,4.25,9,2,1,7
AS347139,C01,F,2022-07-07,2022-08-31,1,10500,7,12,2,1,1
TS569032,C03,F,2022-07-07,,0,6000,8.22222222222222,11,7,1,9
HD471878,C03,M,2022-07-07,,0,6000,7.66666666666667,11,3,1,9
TS208446,C01,M,2022-07-07,2022-10-31,1,10500,4.25,8,2,0,3
HI532336,C01,F,2022-07-07,2022-10-31,1,10500,3.75,7,1,0,3
IK566847,C01,M,2022-07-07,2022-11-30,1,10500,4.2,8,2,0,4
AS062717,C02,F,2022-07-07,2022-11-30,1,7500,3.8,8,1,1,4
AS484367,C02,F,2022-07-07,2022-12-31,1,7500,3.83333333333333,7,1,0,5
GD880007,C02,M,2022-07-07,2022-12-31,1,7500,4.66666666666667,8,3,0,5
OA947794,C02,F,2022-07-08,2023-01-31,1,7500,4.57142857142857,8,2,0,6
HI067846,C02,F,2022-07-08,,0,7500,8.11111111111111,11,6,1,9
OA449732,C03,F,2022-07-08,2022-10-31,1,6000,4.25,8,2,1,3
HD821664,C01,M,2022-07-08,2023-01-31,1,10500,4.71428571428571,9,1,1,6
HI948138,C01,M,2022-07-08,2023-01-31,1,10500,5.28571428571429,10,1,1,6
HD417609,C03,F,2022-07-08,2022-11-30,1,6000,4.6,8,2,1,4
GD790125,C01,M,2022-07-08,2023-03-31,1,10500,4.22222222222222,10,2,1,8
AS722697,C02,F,2022-07-08,2023-03-31,1,7500,4,7,1,1,8
GD460554,C02,F,2022-07-08,2023-01-31,1,7500,4.57142857142857,7,2,0,6
HI780815,C03,M,2022-07-08,2022-08-31,1,6000,5.5,8,3,0,1
GD955939,C01,M,2022-07-08,,0,10500,7.33333333333333,9,4,1,9
HD981245,C02,F,2022-07-08,,0,7500,8.22222222222222,11,6,1,9
HI484575,C02,F,2022-07-08,,0,7500,9,12,7,1,9
OA549397,C02,F,2022-07-08,,0,7500,7.77777777777778,10,5,1,9
HD219882,C01,M,2022-07-08,,0,10500,7.11111111111111,9,5,1,9
HD734247,C02,F,2022-07-09,,0,7500,6.66666666666667,9,5,1,9
IK757849,C03,M,2022-07-09,2023-03-31,1,6000,4.77777777777778,9,2,0,8
IK861991,C02,F,2022-07-09,,0,7500,9.44444444444444,12,6,1,9
OA613034,C01,M,2022-07-09,,0,10500,7.66666666666667,10,5,1,9
TS855951,C01,F,2022-07-09,,0,10500,7.22222222222222,10,5,1,9
HD256988,C02,F,2022-07-09,,0,7500,7.88888888888889,9,6,1,9
OA245705,C02,F,2022-07-09,,0,7500,7.22222222222222,9,6,1,9
HI819179,C01,M,2022-07-09,,0,10500,8.11111111111111,10,7,1,9
HI314268,C02,F,2022-07-09,2023-01-31,1,7500,5.42857142857143,9,2,1,6
PL678909,C01,F,2022-07-09,,0,10500,7.66666666666667,10,6,1,9
PL666694,C03,M,2022-07-09,2023-01-31,1,6000,5.57142857142857,9,2,1,6
TS819365,C03,M,2022-07-09,2022-10-31,1,6000,4.75,8,2,0,3
GD362869,C02,F,2022-07-10,2023-02-28,1,7500,4.125,7,1,1,7
TS917884,C01,F,2022-07-10,,0,10500,9.22222222222222,12,7,1,9
IK617484,C02,F,2022-07-10,2023-03-31,1,7500,4.33333333333333,11,1,1,8
HD693175,C02,F,2022-07-10,,0,7500,8.22222222222222,12,5,1,9
TS282800,C01,F,2022-07-10,2022-12-31,1,10500,5.33333333333333,8,2,0,5
GD462529,C03,M,2022-07-10,2022-12-31,1,6000,4,7,1,0,5
IK891907,C01,F,2022-07-10,,0,10500,7.22222222222222,9,6,1,9
TS667330,C02,F,2022-07-11,,0,7500,7.66666666666667,9,3,1,9
HD025535,C02,F,2022-07-11,2022-09-30,1,7500,4.66666666666667,8,2,0,2
TS647525,C01,M,2022-07-11,2022-09-30,1,10500,5.33333333333333,9,3,0,2
HI723465,C01,F,2022-07-11,2022-09-30,1,10500,5.66666666666667,8,4,0,2
PL999317,C01,F,2022-07-11,2022-09-30,1,10500,4,8,2,0,2
GD015238,C02,F,2022-07-11,2023-01-31,1,7500,4.57142857142857,9,2,1,6
GD785491,C02,F,2022-07-11,2022-12-31,1,7500,4.83333333333333,9,1,0,5
HI555356,C02,M,2022-07-11,2023-03-31,1,7500,4.22222222222222,8,1,0,8
OA500792,C01,M,2022-07-12,2023-02-28,1,10500,4.75,8,1,1,7
HD300844,C01,M,2022-07-12,,0,10500,8.33333333333333,10,7,1,9
PL586396,C02,F,2022-07-12,,0,7500,8.11111111111111,10,7,1,9
AS760415,C02,F,2022-07-12,,0,7500,8.88888888888889,12,7,1,9
GD819763,C01,M,2022-07-12,,0,10500,7.66666666666667,9,4,1,9
AS251921,C03,M,2022-07-12,2022-09-30,1,6000,5,10,1,0,2
OA210759,C02,F,2022-07-12,2022-08-31,1,7500,8.5,10,7,0,1
AS611649,C01,F,2022-07-12,,0,10500,8,9,7,1,9
AS355842,C01,M,2022-07-12,2022-09-30,1,10500,6.33333333333333,10,4,1,2
HI298989,C01,F,2022-07-12,,0,10500,8.44444444444444,10,6,1,9
HI587459,C01,F,2022-07-12,,0,10500,7.77777777777778,10,6,1,9
PL829579,C01,M,2022-07-13,2022-09-30,1,10500,5,8,3,1,2
TS672241,C03,M,2022-07-13,2022-08-31,1,6000,4.5,8,1,0,1
PL844775,C01,M,2022-07-13,2022-12-31,1,10500,3.66666666666667,10,1,0,5
OA417856,C01,F,2022-07-13,2023-03-31,1,10500,4.22222222222222,7,1,1,8
HD076496,C02,F,2022-07-14,2022-12-31,1,7500,3.83333333333333,9,2,0,5
TS455361,C03,M,2022-07-14,2022-09-30,1,6000,4,8,2,0,2
TS602789,C02,M,2022-07-14,,0,7500,7.66666666666667,10,5,1,9
TS963433,C02,M,2022-07-14,2022-12-31,1,7500,4.16666666666667,6,1,0,5
TS457036,C01,F,2022-07-14,,0,10500,7.66666666666667,11,4,1,9
AS460629,C01,M,2022-07-14,,0,10500,7.55555555555556,9,6,1,9
IK519538,C01,F,2022-07-15,2023-03-31,1,10500,4.22222222222222,9,1,1,8
GD192337,C01,M,2022-07-15,,0,10500,8.22222222222222,11,7,1,9
GD607294,C03,M,2022-07-15,,0,6000,7.44444444444444,11,5,1,9
HD171591,C01,F,2022-07-15,2023-02-28,1,10500,4.75,8,2,1,7
PL337214,C03,F,2022-07-15,2023-03-31,1,6000,4.55555555555556,7,2,1,8
IK774332,C03,F,2022-07-15,2022-09-30,1,6000,4.66666666666667,9,1,0,2
TS419694,C01,F,2022-07-15,,0,10500,8.11111111111111,11,7,1,9
GD385195,C01,F,2022-07-15,,0,10500,7.55555555555556,10,6,1,9
PL944541,C01,M,2022-07-15,,0,10500,7.44444444444444,11,5,1,9
IK578389,C03,F,2022-07-15,2023-02-28,1,6000,3.5,8,1,0,7
TS011777,C01,F,2022-07-15,2023-01-31,1,10500,5,9,3,1,6
GD957280,C02,F,2022-07-15,2022-09-30,1,7500,7,11,5,0,2
IK795154,C01,M,2022-08-01,2023-01-31,1,10500,3.5,7,1,0,5
HD798338,C02,F,2022-08-01,,0,7500,7.5,9,6,1,8
TS456293,C01,M,2022-08-01,,0,10500,8,10,6,1,8
HD966829,C01,M,2022-08-01,,0,10500,6.75,10,5,1,8
GD094728,C03,F,2022-08-01,2022-11-30,1,6000,5.75,12,1,0,3
AS092688,C02,M,2022-08-01,2023-01-31,1,7500,4.5,7,2,1,5
HI057067,C01,F,2022-08-01,,0,10500,8,10,7,1,8
OA911569,C03,M,2022-08-02,,0,6000,7.875,10,6,1,8
AS987950,C02,F,2022-08-02,,0,7500,7.5,8,7,1,8
TS064860,C01,F,2022-08-02,,0,10500,8.75,10,6,1,8
HI461906,C01,M,2022-08-02,,0,10500,8.625,12,7,1,8
HI022788,C01,M,2022-08-02,,0,10500,8.25,11,5,1,8
HI077107,C03,F,2022-08-02,,0,6000,7.75,12,5,1,8
GD521924,C03,M,2022-08-02,2022-10-31,1,6000,4,10,1,0,2
OA436769,C03,M,2022-08-03,,0,6000,7,9,4,1,8
PL305915,C03,M,2022-08-03,,0,6000,8.75,12,7,1,8
HD864513,C02,M,2022-08-03,2022-10-31,1,7500,5,6,4,0,2
HD280416,C02,F,2022-08-03,2022-09-30,1,7500,5,8,2,0,1
OA796761,C02,F,2022-08-03,,0,7500,8.875,10,7,1,8
HI190648,C03,M,2022-08-04,2022-12-31,1,6000,3.8,8,1,0,4
OA868549,C01,F,2022-08-04,2022-11-30,1,10500,5.5,8,4,1,3
AS301190,C01,M,2022-08-04,2023-01-31,1,10500,4,8,1,1,5
OA232392,C03,M,2022-08-04,2022-09-30,1,6000,6.5,8,5,1,1
TS569923,C02,F,2022-08-04,,0,7500,7.625,10,5,1,8
TS935488,C02,F,2022-08-04,,0,7500,8.25,10,6,1,8
GD608468,C01,M,2022-08-04,,0,10500,8.25,10,5,1,8
HD872088,C02,F,2022-08-04,,0,7500,8.5,11,6,1,8
AS993100,C01,M,2022-08-04,,0,10500,8.375,12,7,1,8
OA248247,C01,M,2022-08-04,,0,10500,9.125,12,6,1,8
TS407799,C01,F,2022-08-04,,0,10500,7.125,9,4,1,8
PL573838,C01,M,2022-08-05,2022-10-31,1,10500,6.66666666666667,11,4,1,2
HI161579,C03,M,2022-08-05,2022-12-31,1,6000,3.4,9,1,0,4
PL018417,C01,M,2022-08-05,,0,10500,8.125,13,6,1,8
OA752333,C02,F,2022-08-05,2022-11-30,1,7500,4.5,10,1,1,3
AS677499,C01,F,2022-08-05,2023-02-28,1,10500,5.14285714285714,10,2,1,6
IK088821,C03,M,2022-08-05,,0,6000,7.25,10,5,1,8
HI048809,C01,F,2022-08-05,2023-03-31,1,10500,4.25,11,1,1,7
OA802485,C03,F,2022-08-05,2022-12-31,1,6000,4,9,1,0,4
HD875310,C03,F,2022-08-06,,0,6000,7.5,10,5,1,8
TS448652,C01,F,2022-08-06,,0,10500,7.375,10,5,1,8
HI450290,C02,F,2022-08-06,2022-11-30,1,7500,4,7,2,1,3
IK641262,C03,M,2022-08-06,2023-02-28,1,6000,4.85714285714286,9,1,1,6
GD864253,C02,F,2022-08-06,,0,7500,8.625,13,6,1,8
HD994980,C03,F,2022-08-06,,0,6000,8.5,12,6,1,8
TS325787,C01,M,2022-08-06,2023-01-31,1,10500,4.16666666666667,8,1,0,5
GD792268,C03,M,2022-08-06,2022-12-31,1,6000,3.6,7,1,1,4
GD415795,C01,M,2022-08-07,,0,10500,7.5,9,6,1,8
GD152773,C01,M,2022-08-07,,0,10500,7.625,9,6,1,8
TS918434,C02,F,2022-08-07,2022-09-30,1,7500,5,8,2,0,1
GD260951,C01,M,2022-08-07,,0,10500,7.625,10,5,1,8
OA775014,C03,M,2022-08-07,2023-03-31,1,6000,5.125,9,3,1,7
AS019120,C01,M,2022-08-07,2022-10-31,1,10500,5.33333333333333,8,3,0,2
AS904548,C01,F,2022-08-07,,0,10500,7.125,9,5,1,8
TS906632,C02,F,2022-08-08,2023-02-28,1,7500,4.71428571428571,8,1,0,6
HD691730,C01,F,2022-08-08,2023-03-31,1,10500,4.5,8,2,1,7
HI348702,C01,M,2022-08-08,2023-01-31,1,10500,3.33333333333333,6,1,1,5
HD523141,C01,F,2022-08-08,2023-01-31,1,10500,4.66666666666667,9,2,0,5
TS260976,C01,M,2022-08-08,,0,10500,8.5,10,7,1,8
OA307560,C02,F,2022-08-08,,0,7500,8.625,11,7,1,8
